"","X","Y","offense","year"
"11286",-71.110623,42.382497,"BURGLARY/BREAKING AND ENTERING",2013
"11287",-71.125634,42.395415,"BURGLARY/BREAKING AND ENTERING",2013
"11288",-71.09001,42.377676,"MOTOR VEHICLE THEFT",2013
"11289",-71.112464,42.397789,"BURGLARY/BREAKING AND ENTERING",2013
"11290",-71.116018,42.402048,"THEFT FROM MOTOR VEHICLE",2013
"11291",-71.107602,42.37935,"THEFT FROM MOTOR VEHICLE",2013
"11292",-71.112714,42.396131,"THEFT FROM MOTOR VEHICLE",2013
"11293",-71.112714,42.396131,"THEFT FROM MOTOR VEHICLE",2013
"11294",-71.116172,42.402926,"THEFT FROM MOTOR VEHICLE",2013
"11295",-71.11379,42.390115,"THEFT FROM MOTOR VEHICLE",2013
"11296",-71.084038,42.386552,"BURGLARY/BREAKING AND ENTERING",2013
"11297",-71.098514,42.386829,"BURGLARY/BREAKING AND ENTERING",2013
"11298",-71.104589,42.378624,"THEFT FROM MOTOR VEHICLE",2013
"11299",-71.098634,42.393962,"THEFT FROM MOTOR VEHICLE",2013
"11300",-71.122787,42.393335,"THEFT FROM MOTOR VEHICLE",2013
"11301",-71.125634,42.395415,"BURGLARY/BREAKING AND ENTERING",2013
"11302",-71.112166,42.384811,"THEFT FROM MOTOR VEHICLE",2013
"11303",-71.090653,42.391423,"THEFT FROM MOTOR VEHICLE",2013
"11304",-71.104589,42.378624,"THEFT FROM MOTOR VEHICLE",2013
"11305",-71.122556,42.402618,"THEFT FROM MOTOR VEHICLE",2013
"11306",-71.114692,42.387203,"THEFT FROM MOTOR VEHICLE",2013
"11307",-71.096738,42.38622,"THEFT FROM MOTOR VEHICLE",2013
"11308",-71.115297,42.393527,"THEFT FROM MOTOR VEHICLE",2013
"11309",-71.105703,42.394615,"THEFT FROM MOTOR VEHICLE",2013
"11310",-71.09075,42.392298,"BURGLARY/BREAKING AND ENTERING",2013
"11311",-71.125068,42.39775,"THEFT FROM MOTOR VEHICLE",2013
"11312",-71.104409,42.395235,"THEFT FROM MOTOR VEHICLE",2013
"11313",-71.096574,42.394421,"THEFT FROM MOTOR VEHICLE",2013
"11314",-71.124816,42.398931,"THEFT FROM MOTOR VEHICLE",2013
"11315",-71.095587,42.388905,"THEFT FROM MOTOR VEHICLE",2013
"11316",-71.116066,42.391483,"THEFT FROM MOTOR VEHICLE",2013
"11317",-71.097102,42.392522,"THEFT FROM MOTOR VEHICLE",2013
"11318",-71.1168,42.390168,"THEFT FROM MOTOR VEHICLE",2013
"11319",-71.088085,42.378632,"MOTOR VEHICLE THEFT",2013
"11320",-71.129679,42.41317,"THEFT FROM MOTOR VEHICLE",2013
"11321",-71.088106,42.385718,"BURGLARY/BREAKING AND ENTERING",2013
"11322",-71.116323,42.402932,"BURGLARY/BREAKING AND ENTERING",2013
"11323",-71.092646,42.378135,"THEFT FROM MOTOR VEHICLE",2013
"11324",-71.0880317,42.3854096,"MOTOR VEHICLE THEFT",2013
"11325",-71.12548,42.399439,"THEFT FROM MOTOR VEHICLE",2013
"11326",-71.096672,42.380352,"THEFT FROM MOTOR VEHICLE",2013
"11327",-71.12656,42.408548,"BURGLARY/BREAKING AND ENTERING",2013
"11328",-71.083061,42.383101,"THEFT FROM MOTOR VEHICLE",2013
"11329",-71.121593,42.40167,"THEFT FROM MOTOR VEHICLE",2013
"11330",-71.095195,42.399592,"BURGLARY/BREAKING AND ENTERING",2013
"11331",-71.120139,42.402411,"THEFT FROM MOTOR VEHICLE",2013
"11332",-71.100587,42.385052,"THEFT FROM MOTOR VEHICLE",2013
"11333",-71.104676,42.383953,"THEFT FROM MOTOR VEHICLE",2013
"11334",-71.104902,42.383646,"THEFT FROM MOTOR VEHICLE",2013
"11335",-71.082759,42.385569,"THEFT FROM MOTOR VEHICLE",2013
"11336",-71.105006,42.378514,"BURGLARY/BREAKING AND ENTERING",2013
"11337",-71.129273,42.415569,"THEFT FROM MOTOR VEHICLE",2013
"11338",-71.114684,42.400002,"THEFT FROM MOTOR VEHICLE",2013
"11339",-71.116618,42.392242,"BURGLARY/BREAKING AND ENTERING",2013
"11340",-71.086184,42.388422,"THEFT FROM MOTOR VEHICLE",2013
"11341",-71.1012,42.396277,"BURGLARY/BREAKING AND ENTERING",2013
"11342",-71.08996,42.398088,"THEFT FROM MOTOR VEHICLE",2013
"11343",-71.086117,42.397655,"THEFT FROM MOTOR VEHICLE",2013
"11344",-71.1021565,42.3856972,"THEFT FROM MOTOR VEHICLE",2013
"11345",-71.105223,42.3832,"ROBBERY",2013
"11346",-71.118696,42.396806,"BURGLARY/BREAKING AND ENTERING",2013
"11347",-71.11786,42.389109,"THEFT FROM MOTOR VEHICLE",2013
"11348",-71.10282,42.392859,"THEFT FROM MOTOR VEHICLE",2013
"11349",-71.102042,42.395172,"MOTOR VEHICLE THEFT",2013
"11350",-71.084046,42.386541,"BURGLARY/BREAKING AND ENTERING",2013
"11351",-71.099459,42.383975,"BURGLARY/BREAKING AND ENTERING",2013
"11352",-71.089559,42.390164,"THEFT FROM MOTOR VEHICLE",2013
"11353",-71.113884,42.398487,"BURGLARY/BREAKING AND ENTERING",2013
"11354",-71.095736,42.375295,"BURGLARY/BREAKING AND ENTERING",2013
"11355",-71.098757,42.397301,"BURGLARY/BREAKING AND ENTERING",2013
"11356",-71.102286,42.385103,"THEFT FROM MOTOR VEHICLE",2013
"11357",-71.115378,42.402657,"THEFT FROM MOTOR VEHICLE",2013
"11358",-71.097126,42.395994,"ROBBERY",2013
"11359",-71.078838,42.386161,"ROBBERY",2013
"11360",-71.102147,42.376379,"BURGLARY/BREAKING AND ENTERING",2013
"11361",-71.101075,42.374913,"THEFT FROM MOTOR VEHICLE",2013
"11362",-71.089812,42.381959,"BURGLARY/BREAKING AND ENTERING",2013
"11363",-71.114126,42.387655,"THEFT FROM MOTOR VEHICLE",2013
"11364",-71.095478,42.381981,"THEFT FROM MOTOR VEHICLE",2013
"11365",-71.109798,42.382053,"BURGLARY/BREAKING AND ENTERING",2013
"11366",-71.116831,42.402004,"BURGLARY/BREAKING AND ENTERING",2013
"11367",-71.088405,42.374749,"ROBBERY",2013
"11368",-71.087339,42.381457,"BURGLARY/BREAKING AND ENTERING",2013
"11369",-71.08738,42.3793524,"MOTOR VEHICLE THEFT",2013
"11370",-71.085987,42.394935,"THEFT FROM MOTOR VEHICLE",2013
"11371",-71.086184,42.388422,"BURGLARY/BREAKING AND ENTERING",2013
"11372",-71.116106,42.388606,"BURGLARY/BREAKING AND ENTERING",2013
"11373",-71.092961,42.388214,"BURGLARY/BREAKING AND ENTERING",2013
"11374",-71.083763,42.388214,"THEFT FROM MOTOR VEHICLE",2013
"11375",-71.102145,42.376418,"BURGLARY/BREAKING AND ENTERING",2013
"11376",-71.092573,42.380941,"ROBBERY",2013
"11377",-71.093833,42.380238,"THEFT FROM MOTOR VEHICLE",2013
"11378",-71.102394,42.396871,"BURGLARY/BREAKING AND ENTERING",2013
"11379",-71.108949,42.396039,"MOTOR VEHICLE THEFT",2013
"11380",-71.119559,42.400901,"BURGLARY/BREAKING AND ENTERING",2013
"11381",-71.083799,42.383672,"BURGLARY/BREAKING AND ENTERING",2013
"11382",-71.097895,42.38807,"THEFT FROM MOTOR VEHICLE",2013
"11383",-71.09029,42.387666,"THEFT FROM MOTOR VEHICLE",2013
"11384",-71.0994968,42.3875968,"ROBBERY",2013
"11385",-71.0938011,42.3800989,"THEFT FROM MOTOR VEHICLE",2013
"11386",-71.118584,42.39495,"ROBBERY",2013
"11387",-71.085671,42.398625,"THEFT FROM MOTOR VEHICLE",2013
"11388",-71.093447,42.382708,"THEFT FROM MOTOR VEHICLE",2013
"11389",-71.089978,42.393973,"BURGLARY/BREAKING AND ENTERING",2013
"11390",-71.088417,42.395008,"BURGLARY/BREAKING AND ENTERING",2013
"11391",-71.110845,42.384624,"BURGLARY/BREAKING AND ENTERING",2013
"11392",-71.103189,42.393552,"BURGLARY/BREAKING AND ENTERING",2013
"11393",-71.127137,42.402032,"BURGLARY/BREAKING AND ENTERING",2013
"11394",-82.5815008,32.7849233,"ROBBERY",2013
"11395",-71.124774,42.39915,"BURGLARY/BREAKING AND ENTERING",2013
"11396",-71.114326,42.396304,"THEFT FROM MOTOR VEHICLE",2013
"11397",-71.082478,42.383014,"BURGLARY/BREAKING AND ENTERING",2013
"11398",-71.111286,42.399347,"MOTOR VEHICLE THEFT",2013
"11399",-71.083725,42.385124,"THEFT FROM MOTOR VEHICLE",2013
"11400",-71.083725,42.385124,"BURGLARY/BREAKING AND ENTERING",2013
"11401",-71.080535,42.384208,"THEFT FROM MOTOR VEHICLE",2013
"11402",-71.09206,42.378274,"THEFT FROM MOTOR VEHICLE",2013
"11403",-71.116387,42.389565,"BURGLARY/BREAKING AND ENTERING",2013
"11404",-71.116739,42.389466,"BURGLARY/BREAKING AND ENTERING",2013
"11405",-71.081497,42.382708,"BURGLARY/BREAKING AND ENTERING",2013
"11406",-71.089655,42.383677,"BURGLARY/BREAKING AND ENTERING",2013
"11407",-71.121344,42.397936,"THEFT FROM MOTOR VEHICLE",2013
"11408",-71.092805,42.384128,"BURGLARY/BREAKING AND ENTERING",2013
"11409",-71.084052,42.383194,"ROBBERY",2013
"11410",-71.11304,42.383609,"BURGLARY/BREAKING AND ENTERING",2013
"11411",-71.079791,42.3864,"THEFT FROM MOTOR VEHICLE",2013
"11412",-71.117738,42.401517,"BURGLARY/BREAKING AND ENTERING",2013
"11413",-71.118746,42.392508,"BURGLARY/BREAKING AND ENTERING",2013
"11414",-71.111307,42.394858,"BURGLARY/BREAKING AND ENTERING",2013
"11415",-71.096412,42.3761,"MOTOR VEHICLE THEFT",2013
"11416",-71.113538,42.394909,"BURGLARY/BREAKING AND ENTERING",2013
"11417",-71.104063,42.378823,"THEFT FROM MOTOR VEHICLE",2013
"11418",-71.128878,42.403824,"MOTOR VEHICLE THEFT",2013
"11419",-71.109067,42.385399,"MOTOR VEHICLE THEFT",2013
"11420",-71.088472,42.393038,"THEFT FROM MOTOR VEHICLE",2013
"11421",-71.097365,42.396208,"THEFT FROM MOTOR VEHICLE",2013
"11422",-71.109067,42.385399,"THEFT FROM MOTOR VEHICLE",2013
"11423",-71.0866764,42.3973285,"THEFT FROM MOTOR VEHICLE",2013
"11424",-71.114946,42.385305,"THEFT FROM MOTOR VEHICLE",2013
"11425",-71.096049,42.385889,"ROBBERY",2013
"11426",-71.087194,42.389113,"MOTOR VEHICLE THEFT",2013
"11427",-71.0804061,42.3841095,"MOTOR VEHICLE THEFT",2013
"11428",-71.113422,42.383925,"BURGLARY/BREAKING AND ENTERING",2013
"11429",-71.107897,42.392882,"BURGLARY/BREAKING AND ENTERING",2013
"11430",-71.0994968,42.3875968,"ROBBERY",2013
"11431",-71.117154,42.398838,"THEFT FROM MOTOR VEHICLE",2013
"11432",-71.089248,42.383545,"BURGLARY/BREAKING AND ENTERING",2013
"11433",-71.115546,42.403634,"THEFT FROM MOTOR VEHICLE",2013
"11434",-71.106985,42.39825,"MOTOR VEHICLE THEFT",2013
"11435",-71.120776,42.395894,"ROBBERY",2013
"11436",-71.086401,42.38875,"BURGLARY/BREAKING AND ENTERING",2013
"11437",-71.12409,42.404055,"BURGLARY/BREAKING AND ENTERING",2013
"11438",-71.088869,42.378021,"MOTOR VEHICLE THEFT",2013
"11439",-71.113285,42.390319,"BURGLARY/BREAKING AND ENTERING",2013
"11440",-71.121584,42.397551,"BURGLARY/BREAKING AND ENTERING",2013
"11441",-71.121812,42.395327,"BURGLARY/BREAKING AND ENTERING",2013
"11442",-71.114152,42.386579,"THEFT FROM MOTOR VEHICLE",2013
"11443",-71.127859,42.403624,"BURGLARY/BREAKING AND ENTERING",2013
"11444",-71.090126,42.390392,"BURGLARY/BREAKING AND ENTERING",2013
"11445",-71.093393,42.398701,"MOTOR VEHICLE THEFT",2013
"11446",-71.097605,42.394939,"BURGLARY/BREAKING AND ENTERING",2013
"11447",-71.097246,42.392315,"MOTOR VEHICLE THEFT",2013
"11448",-71.082226,42.384088,"BURGLARY/BREAKING AND ENTERING",2013
"11449",-71.082344,42.390762,"THEFT FROM MOTOR VEHICLE",2013
"11450",-71.092806,42.386235,"BURGLARY/BREAKING AND ENTERING",2013
"11451",-71.081267,42.383705,"BURGLARY/BREAKING AND ENTERING",2013
"11452",-71.088507,42.374989,"BURGLARY/BREAKING AND ENTERING",2013
"11453",-71.111596,42.384417,"MOTOR VEHICLE THEFT",2013
"11454",-71.096362,42.376854,"MOTOR VEHICLE THEFT",2013
"11455",-71.08598,42.38857,"BURGLARY/BREAKING AND ENTERING",2013
"11456",-71.110538,42.394895,"BURGLARY/BREAKING AND ENTERING",2013
"11457",-71.105248,42.380643,"THEFT FROM MOTOR VEHICLE",2013
"11458",-71.09704,42.377856,"THEFT FROM MOTOR VEHICLE",2013
"11459",-71.108887,42.385671,"MOTOR VEHICLE THEFT",2013
"11460",-71.085732,42.38221,"BURGLARY/BREAKING AND ENTERING",2013
"11461",-71.082323,42.382676,"BURGLARY/BREAKING AND ENTERING",2013
"11462",-71.117185,42.399306,"BURGLARY/BREAKING AND ENTERING",2013
"11463",-71.084703,42.381506,"BURGLARY/BREAKING AND ENTERING",2013
"11464",-71.082835,42.384042,"BURGLARY/BREAKING AND ENTERING",2013
"11465",-71.094342,42.390981,"THEFT FROM MOTOR VEHICLE",2013
"11466",-71.093451,42.387506,"BURGLARY/BREAKING AND ENTERING",2013
"11467",-71.092743,42.392415,"THEFT FROM MOTOR VEHICLE",2013
"11468",-71.08288,42.389258,"BURGLARY/BREAKING AND ENTERING",2013
"11469",-71.109789,42.381116,"BURGLARY/BREAKING AND ENTERING",2013
"11470",-71.100496,42.385019,"MOTOR VEHICLE THEFT",2013
"11471",-71.115687,42.390239,"BURGLARY/BREAKING AND ENTERING",2013
"11472",-71.114121,42.396608,"BURGLARY/BREAKING AND ENTERING",2013
"11473",-71.109051,42.38128,"BURGLARY/BREAKING AND ENTERING",2013
"11474",-71.112389,42.392222,"ROBBERY",2014
"11475",-71.098321,42.382102,"BURGLARY/BREAKING AND ENTERING",2014
"11476",-71.0816,42.383801,"BURGLARY/BREAKING AND ENTERING",2014
"11477",-71.081458,42.382766,"BURGLARY/BREAKING AND ENTERING",2014
"11478",-71.115513,42.387955,"BURGLARY/BREAKING AND ENTERING",2014
"11479",-71.113973,42.385756,"MOTOR VEHICLE THEFT",2014
"11480",-71.082314,42.384534,"BURGLARY/BREAKING AND ENTERING",2014
"11481",-71.091218,42.39141,"BURGLARY/BREAKING AND ENTERING",2014
"11482",-71.09004,42.388093,"THEFT FROM MOTOR VEHICLE",2014
"11483",-71.114056,42.384431,"BURGLARY/BREAKING AND ENTERING",2014
"11484",-71.101487,42.392632,"BURGLARY/BREAKING AND ENTERING",2014
"11485",-71.095416,42.374356,"BURGLARY/BREAKING AND ENTERING",2014
"11486",-71.112095,42.382969,"THEFT FROM MOTOR VEHICLE",2014
"11487",-71.087849,42.373864,"THEFT FROM MOTOR VEHICLE",2014
"11488",-71.112616,42.383391,"ROBBERY",2014
"11489",-71.112759,42.397601,"THEFT FROM MOTOR VEHICLE",2014
"11490",-71.092521,42.386584,"BURGLARY/BREAKING AND ENTERING",2014
"11491",-71.116396,42.403345,"BURGLARY/BREAKING AND ENTERING",2014
"11492",-71.093194,42.378449,"BURGLARY/BREAKING AND ENTERING",2014
"11493",-71.117119,42.392656,"THEFT FROM MOTOR VEHICLE",2014
"11494",-71.108726,42.390484,"ROBBERY",2014
"11495",-71.092128,42.388989,"BURGLARY/BREAKING AND ENTERING",2014
"11496",-71.08995,42.377648,"MOTOR VEHICLE THEFT",2014
"11497",-71.09642,42.397567,"THEFT FROM MOTOR VEHICLE",2014
"11498",-71.109117,42.383761,"ROBBERY",2014
"11499",-71.107897,42.388886,"THEFT FROM MOTOR VEHICLE",2014
"11500",-71.124459,42.398211,"MOTOR VEHICLE THEFT",2014
"11501",-71.096574,42.394421,"BURGLARY/BREAKING AND ENTERING",2014
"11502",-71.0981009,42.3800284,"MOTOR VEHICLE THEFT",2014
"11503",-71.110529,42.384079,"ROBBERY",2014
"11504",-71.12944,42.416656,"MOTOR VEHICLE THEFT",2014
"11505",-71.105988,42.380353,"BURGLARY/BREAKING AND ENTERING",2014
"11506",-71.132891,42.406502,"BURGLARY/BREAKING AND ENTERING",2014
"11507",-71.12954,42.403993,"BURGLARY/BREAKING AND ENTERING",2014
"11508",-71.102195,42.39224,"MOTOR VEHICLE THEFT",2014
"11509",-71.079215,42.385793,"BURGLARY/BREAKING AND ENTERING",2014
"11510",-71.080429,42.384101,"ROBBERY",2014
"11511",-71.090825,42.39232,"MOTOR VEHICLE THEFT",2014
"11512",-71.088472,42.385952,"BURGLARY/BREAKING AND ENTERING",2014
"11513",-71.125716,42.403976,"MOTOR VEHICLE THEFT",2014
"11514",-71.133755,42.404106,"BURGLARY/BREAKING AND ENTERING",2014
"11515",-71.088472,42.385952,"BURGLARY/BREAKING AND ENTERING",2014
"11516",-71.121827,42.395115,"BURGLARY/BREAKING AND ENTERING",2014
"11517",-71.092014,42.386927,"MOTOR VEHICLE THEFT",2014
"11518",-71.102819,42.383715,"THEFT FROM MOTOR VEHICLE",2014
"11519",-71.102819,42.383715,"THEFT FROM MOTOR VEHICLE",2014
"11520",-71.081148,42.38379,"BURGLARY/BREAKING AND ENTERING",2014
"11521",-71.107395,42.385545,"THEFT FROM MOTOR VEHICLE",2014
"11522",-71.130275,42.401371,"THEFT FROM MOTOR VEHICLE",2014
"11523",-71.12869,42.402497,"THEFT FROM MOTOR VEHICLE",2014
"11524",-71.123566,42.393243,"THEFT FROM MOTOR VEHICLE",2014
"11525",-71.123566,42.393243,"THEFT FROM MOTOR VEHICLE",2014
"11526",-71.123416,42.393687,"THEFT FROM MOTOR VEHICLE",2014
"11527",-71.0790672,42.3938793,"BURGLARY/BREAKING AND ENTERING",2014
"11528",-71.1223151,42.3967172,"THEFT FROM MOTOR VEHICLE",2014
"11529",-71.079857,42.386429,"BURGLARY/BREAKING AND ENTERING",2014
"11530",-71.081394,42.383858,"THEFT FROM MOTOR VEHICLE",2014
"11531",-71.100743,42.381517,"THEFT FROM MOTOR VEHICLE",2014
"11532",-71.081476,42.387797,"BURGLARY/BREAKING AND ENTERING",2014
"11533",-71.102292,42.392342,"THEFT FROM MOTOR VEHICLE",2014
"11534",-71.0936576,42.3903669,"THEFT FROM MOTOR VEHICLE",2014
"11535",-71.087302,42.397829,"BURGLARY/BREAKING AND ENTERING",2014
"11536",-71.090884,42.395217,"BURGLARY/BREAKING AND ENTERING",2014
"11537",-71.110873,42.393709,"THEFT FROM MOTOR VEHICLE",2014
"11538",-71.094057,42.385043,"MOTOR VEHICLE THEFT",2014
"11539",-71.095455,42.376395,"BURGLARY/BREAKING AND ENTERING",2014
"11540",-71.095455,42.376395,"BURGLARY/BREAKING AND ENTERING",2014
"11541",-71.088085,42.378632,"MOTOR VEHICLE THEFT",2014
"11542",-71.089521,42.386141,"MOTOR VEHICLE THEFT",2014
"11543",-71.104942,42.377022,"THEFT FROM MOTOR VEHICLE",2014
"11544",-71.083081,42.38172,"MOTOR VEHICLE THEFT",2014
"11545",-71.118731,42.394137,"ROBBERY",2014
"11546",-71.080534,42.387465,"MOTOR VEHICLE THEFT",2014
"11547",-71.083081,42.38172,"MOTOR VEHICLE THEFT",2014
"11548",-71.085393,42.396855,"MOTOR VEHICLE THEFT",2014
"11549",-71.124621,42.4008,"BURGLARY/BREAKING AND ENTERING",2014
"11550",-71.1079523,42.3902029,"MOTOR VEHICLE THEFT",2014
"11551",-71.123952,42.398235,"ROBBERY",2014
"11552",-71.131398,42.405865,"BURGLARY/BREAKING AND ENTERING",2014
"11553",-71.099124,42.375274,"THEFT FROM MOTOR VEHICLE",2014
"11554",-71.106045,42.384761,"THEFT FROM MOTOR VEHICLE",2014
"11555",-71.11378,42.400383,"BURGLARY/BREAKING AND ENTERING",2014
"11556",-71.089729,42.374224,"MOTOR VEHICLE THEFT",2014
"11557",-71.10532,42.39728,"BURGLARY/BREAKING AND ENTERING",2014
"11558",-71.109822,42.395937,"MOTOR VEHICLE THEFT",2014
"11559",-71.082397,42.37403,"MOTOR VEHICLE THEFT",2014
"11560",-71.082965,42.374031,"THEFT FROM MOTOR VEHICLE",2014
"11561",-71.102587,42.377847,"THEFT FROM MOTOR VEHICLE",2014
"11562",-71.097596,42.385252,"THEFT FROM MOTOR VEHICLE",2014
"11563",-71.113839,42.384259,"THEFT FROM MOTOR VEHICLE",2014
"11564",-71.091061,42.378461,"MOTOR VEHICLE THEFT",2014
"11565",-71.088429,42.374803,"MOTOR VEHICLE THEFT",2014
"11566",-71.12139,42.394747,"BURGLARY/BREAKING AND ENTERING",2014
"11567",-71.131951,42.402761,"THEFT FROM MOTOR VEHICLE",2014
"11568",-71.1229219,42.3955435,"MOTOR VEHICLE THEFT",2014
"11569",-71.132867,42.404792,"THEFT FROM MOTOR VEHICLE",2014
"11570",-71.092846,42.385005,"ROBBERY",2014
"11571",-71.132153,42.402921,"THEFT FROM MOTOR VEHICLE",2014
"11572",-71.122358,42.39299,"THEFT FROM MOTOR VEHICLE",2014
"11573",-71.088473,42.396856,"THEFT FROM MOTOR VEHICLE",2014
"11574",-71.08607,42.397835,"THEFT FROM MOTOR VEHICLE",2014
"11575",-71.086474,42.383414,"BURGLARY/BREAKING AND ENTERING",2014
"11576",-71.081486,42.384516,"THEFT FROM MOTOR VEHICLE",2014
"11577",-71.120114,42.397366,"BURGLARY/BREAKING AND ENTERING",2014
"11578",-71.1079523,42.3902029,"MOTOR VEHICLE THEFT",2014
"11579",-71.123664,42.397807,"THEFT FROM MOTOR VEHICLE",2014
"11580",-71.100314,42.380422,"THEFT FROM MOTOR VEHICLE",2014
"11581",-71.100331,42.384198,"BURGLARY/BREAKING AND ENTERING",2014
"11582",-71.089553,42.385307,"BURGLARY/BREAKING AND ENTERING",2014
"11583",-71.094765,42.389834,"BURGLARY/BREAKING AND ENTERING",2014
"11584",-71.086474,42.383414,"BURGLARY/BREAKING AND ENTERING",2014
"11585",-71.126407,42.408788,"BURGLARY/BREAKING AND ENTERING",2014
"11586",-71.093745,42.380751,"BURGLARY/BREAKING AND ENTERING",2014
"11587",-71.08598,42.38857,"BURGLARY/BREAKING AND ENTERING",2014
"11588",-71.091297,42.393878,"BURGLARY/BREAKING AND ENTERING",2014
"11589",-71.091387,42.378047,"BURGLARY/BREAKING AND ENTERING",2014
"11590",-71.091387,42.378047,"MOTOR VEHICLE THEFT",2014
"11591",-71.115191,42.391463,"BURGLARY/BREAKING AND ENTERING",2014
"11592",-71.081458,42.382766,"BURGLARY/BREAKING AND ENTERING",2014
"11593",-71.085546,42.38588,"ROBBERY",2014
"11594",-71.103413,42.378193,"THEFT FROM MOTOR VEHICLE",2014
"11595",-71.103334,42.377729,"THEFT FROM MOTOR VEHICLE",2014
"11596",-71.102885,42.3788,"THEFT FROM MOTOR VEHICLE",2014
"11597",-71.105003,42.380042,"THEFT FROM MOTOR VEHICLE",2014
"11598",-71.096574,42.394421,"ROBBERY",2014
"11599",-71.088869,42.378021,"MOTOR VEHICLE THEFT",2014
"11600",-71.078624,42.395116,"BURGLARY/BREAKING AND ENTERING",2014
"11601",-71.084089,42.387904,"BURGLARY/BREAKING AND ENTERING",2014
"11602",-71.114203,42.39275,"MOTOR VEHICLE THEFT",2014
"11603",-71.111596,42.384417,"MOTOR VEHICLE THEFT",2014
"11604",-71.0869165,42.3836621,"MOTOR VEHICLE THEFT",2014
"11605",-71.097347,42.399058,"MOTOR VEHICLE THEFT",2014
"11606",-71.086748,42.39475,"THEFT FROM MOTOR VEHICLE",2014
"11607",-71.086828,42.39489,"THEFT FROM MOTOR VEHICLE",2014
"11608",-71.094731,42.384599,"THEFT FROM MOTOR VEHICLE",2014
"11609",-71.097605,42.394939,"MOTOR VEHICLE THEFT",2014
"11610",-71.111567,42.385858,"MOTOR VEHICLE THEFT",2014
"11611",-71.103355,42.375886,"ROBBERY",2014
"11612",-71.101434,42.394549,"MOTOR VEHICLE THEFT",2014
"11613",-71.101434,42.394549,"THEFT FROM MOTOR VEHICLE",2014
"11614",-71.091436,42.392703,"THEFT FROM MOTOR VEHICLE",2014
"11615",-71.097993,42.380276,"THEFT FROM MOTOR VEHICLE",2014
"11616",-71.095852,42.381243,"THEFT FROM MOTOR VEHICLE",2014
"11617",-71.085261,42.384952,"BURGLARY/BREAKING AND ENTERING",2014
"11618",-71.113949,42.388061,"THEFT FROM MOTOR VEHICLE",2014
"11619",-71.089086,42.384213,"THEFT FROM MOTOR VEHICLE",2014
"11620",-71.086534,42.381309,"BURGLARY/BREAKING AND ENTERING",2014
"11621",-71.0914447,42.3854065,"MOTOR VEHICLE THEFT",2014
"11622",-71.080041,42.38647,"THEFT FROM MOTOR VEHICLE",2014
"11623",-71.086996,42.381204,"BURGLARY/BREAKING AND ENTERING",2014
"11624",-71.098274,42.396665,"BURGLARY/BREAKING AND ENTERING",2014
"11625",-71.087081,42.377588,"BURGLARY/BREAKING AND ENTERING",2014
"11626",-71.104729,42.38052,"THEFT FROM MOTOR VEHICLE",2014
"11627",-71.088276,42.393187,"BURGLARY/BREAKING AND ENTERING",2014
"11628",-71.116953,42.391128,"THEFT FROM MOTOR VEHICLE",2014
"11629",-71.086351,42.381236,"THEFT FROM MOTOR VEHICLE",2014
"11630",-71.081458,42.382766,"BURGLARY/BREAKING AND ENTERING",2014
"11631",-71.091232,42.386146,"BURGLARY/BREAKING AND ENTERING",2014
"11632",-71.102809,42.375267,"BURGLARY/BREAKING AND ENTERING",2014
"11633",-71.111271,42.396913,"THEFT FROM MOTOR VEHICLE",2014
"11634",-71.1079523,42.3902029,"MOTOR VEHICLE THEFT",2014
"11635",-71.086101,42.394603,"BURGLARY/BREAKING AND ENTERING",2014
"11636",-71.08207,42.387042,"BURGLARY/BREAKING AND ENTERING",2014
"11637",-71.123004,42.394581,"ROBBERY",2014
"11638",-71.104317,42.387167,"THEFT FROM MOTOR VEHICLE",2014
"11639",-71.100331,42.384198,"ROBBERY",2014
"11640",-71.094691,42.393423,"THEFT FROM MOTOR VEHICLE",2014
"11641",-71.099271,42.377768,"BURGLARY/BREAKING AND ENTERING",2014
"11642",-71.122257,42.39654,"THEFT FROM MOTOR VEHICLE",2014
"11643",-71.085383,42.386917,"BURGLARY/BREAKING AND ENTERING",2014
"11644",-71.084822,42.388842,"THEFT FROM MOTOR VEHICLE",2014
"11645",-71.115378,42.402657,"THEFT FROM MOTOR VEHICLE",2014
"11646",-71.111287,42.39689,"THEFT FROM MOTOR VEHICLE",2014
"11647",-71.131398,42.405865,"BURGLARY/BREAKING AND ENTERING",2014
"11648",-71.117368,42.399291,"BURGLARY/BREAKING AND ENTERING",2014
"11649",-71.127639,42.402621,"THEFT FROM MOTOR VEHICLE",2014
"11650",-71.107716,42.38531,"THEFT FROM MOTOR VEHICLE",2014
"11651",-71.108671,42.392128,"THEFT FROM MOTOR VEHICLE",2014
"11652",-71.107989,42.391695,"THEFT FROM MOTOR VEHICLE",2014
"11653",-71.118584,42.39495,"THEFT FROM MOTOR VEHICLE",2014
"11654",-71.122416,42.397294,"BURGLARY/BREAKING AND ENTERING",2014
"11655",-71.108726,42.390484,"ROBBERY",2014
"11656",-71.085507,42.38503,"THEFT FROM MOTOR VEHICLE",2014
"11657",-71.092523,42.376721,"THEFT FROM MOTOR VEHICLE",2014
"11658",-71.083857,42.381844,"THEFT FROM MOTOR VEHICLE",2014
"11659",-71.091517,42.391151,"THEFT FROM MOTOR VEHICLE",2014
"11660",-71.108726,42.390484,"ROBBERY",2014
"11661",-71.094803,42.381734,"BURGLARY/BREAKING AND ENTERING",2014
